,id,player_name,team_name,primary_color,secondary_color,badge_url,rating,goals,goalsAssistsSum,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,penaltyConversion,totalCross,duelLost,aerialLost,attemptPenaltyMiss,totalLongBalls,goalsConceded,scoringFrequency,yellowRedCards,substitutionsIn,substitutionsOut,goalKicks,ballRecovery,appearances
0,926868,Miranda,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.65,0.0,0.0,74.0,7.0,81.0,91.36,9.0,0.0,1.0,50.0,8.0,0.0,0.0,0.0,1.0,50.0,1.0,0.0,1.0,4.0,80.0,15.0,44.12,176.0,0.0,0.0,0.0,0.0,3.0,60.0,1.0,1.0,3.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,19.0,1.0,0.0,5.0,0.0,176.0,0.0,2.0,0.0,0.0,19.0,2.0
0,1105849,Rodrigo,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.65,0.0,0.0,57.0,5.0,62.0,91.94,3.0,2.0,3.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.81,176.0,0.0,0.0,0.0,0.0,5.0,71.43,1.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,3.0,0.0,7.0,0.0,176.0,0.0,2.0,0.0,0.0,8.0,2.0
0,874964,Robert Rojas,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.625,0.0,0.0,95.0,6.0,101.0,94.06,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,1.0,8.0,72.73,11.0,34.38,182.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,3.0,0.0,0.0,0.0,182.0,0.0,2.0,2.0,0.0,13.0,4.0
0,1589422,Victor Araujo  de Alencar Oliveira,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.55,0.0,0.0,11.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,28.57,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,2.0,2.0
0,877591,Puma Rodríguez,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,6.5,0.0,0.0,19.0,5.0,24.0,79.17,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,60.0,2.0,0.0,2.0,1.0,50.0,2.0,33.33,62.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,0.0,62.0,0.0,0.0,1.0,0.0,3.0,1.0
0,268419,Jair,Vasco da Gama,#ffffff,#000000,https://api.sofascore.com/api/v1/team/1974/image,5.5333333333333,0.0,0.0,42.0,3.0,45.0,93.33,9.0,0.0,1.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,51.0,1.0,1.0,1.0,0.0,6.0,3.0
0,1105842,Marcos Vinicius,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,7.375,3.0,3.0,140.0,40.0,180.0,77.78,10.0,20.0,21.0,56.76,15.0,2.0,0.0,0.0,9.0,37.5,18.0,8.0,10.0,5.0,33.33,57.0,36.31,830.0,16.67,1.0,0.0,3.0,4.0,66.67,6.0,3.0,17.0,11.0,18.0,5.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,24.0,100.0,10.0,1.0,6.0,0.0,276.66666666667,0.0,1.0,0.0,0.0,31.0,8.0
0,870753,Sanchez Costa,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,7.1,1.0,3.0,229.0,44.0,273.0,83.88,30.0,5.0,13.0,65.0,33.0,2.0,0.0,0.0,9.0,45.0,14.0,7.0,7.0,10.0,40.0,34.0,30.36,773.0,7.143,0.0,0.0,4.0,14.0,66.67,8.0,0.0,7.0,11.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,78.0,15.0,0.0,21.0,0.0,773.0,0.0,1.0,0.0,0.0,55.0,8.0
0,1111681,Vinicius Moura,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,7.0285714285714,1.0,1.0,96.0,27.0,123.0,78.05,12.0,6.0,7.0,87.5,7.0,1.0,0.0,0.0,2.0,40.0,13.0,4.0,9.0,2.0,40.0,32.0,35.96,487.0,7.692,0.0,0.0,0.0,5.0,35.71,2.0,3.0,17.0,13.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,57.0,3.0,0.0,14.0,0.0,487.0,0.0,5.0,2.0,0.0,18.0,7.0
0,1034696,Lucas Oliveira,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.9,1.0,1.0,37.0,7.0,44.0,84.09,6.0,1.0,16.0,80.0,10.0,0.0,0.0,0.0,1.0,20.0,6.0,2.0,4.0,2.0,18.18,23.0,31.94,212.0,16.67,0.0,0.0,0.0,6.0,100.0,0.0,0.0,4.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,9.0,0.0,6.0,0.0,212.0,0.0,0.0,5.0,0.0,9.0,5.0
0,1020448,Ítalo,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.875,1.0,1.0,86.0,27.0,113.0,76.11,3.0,8.0,10.0,76.92,9.0,0.0,0.0,0.0,1.0,14.29,14.0,7.0,7.0,2.0,13.33,47.0,38.21,608.0,7.143,1.0,0.0,0.0,2.0,28.57,5.0,2.0,18.0,12.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,76.0,13.0,1.0,7.0,0.0,608.0,0.0,6.0,1.0,0.0,18.0,8.0
0,552660,Paulo Henrique,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.8625,0.0,0.0,131.0,23.0,154.0,85.06,6.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,7.0,100.0,847.0,0.0,0.0,0.0,0.0,29.0,56.86,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,51.0,14.0,847.0,0.0,0.0,0.0,51.0,27.0,8.0
0,1023572,Cristiano,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.86,1.0,1.0,22.0,7.0,29.0,75.86,1.0,2.0,5.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,33.33,13.0,30.95,154.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,6.0,0.0,1.0,0.0,154.0,0.0,0.0,5.0,0.0,4.0,5.0
0,1016658,Juninho,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.8333333333333,0.0,1.0,40.0,8.0,48.0,83.33,6.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,44.44,1.0,0.0,1.0,2.0,50.0,11.0,52.38,124.0,0.0,0.0,0.0,0.0,2.0,66.67,3.0,3.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,2.0,0.0,3.0,0.0,124.0,0.0,0.0,3.0,0.0,10.0,3.0
0,1105322,Julio Cesar,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.8285714285714,0.0,1.0,78.0,23.0,101.0,77.23,15.0,3.0,8.0,72.73,7.0,1.0,0.0,0.0,1.0,50.0,4.0,2.0,2.0,2.0,50.0,24.0,38.71,333.0,0.0,0.0,0.0,0.0,8.0,50.0,1.0,0.0,2.0,6.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,38.0,2.0,0.0,16.0,0.0,333.0,0.0,3.0,4.0,0.0,10.0,7.0
0,1047821,Riquelmo,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.7,0.0,0.0,7.0,4.0,11.0,63.64,1.0,0.0,2.0,66.67,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,100.0,10.0,38.46,70.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,3.0,0.0,4.0,3.0
0,1017015,Danrley,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.7,0.0,0.0,156.0,8.0,164.0,95.12,9.0,0.0,7.0,100.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,60.0,24.0,42.86,339.0,0.0,0.0,0.0,0.0,5.0,83.33,3.0,1.0,6.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,2.0,0.0,6.0,0.0,339.0,0.0,3.0,1.0,0.0,30.0,5.0
0,1217084,Leonardo de Almeida Silva,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.6875,0.0,0.0,309.0,30.0,339.0,91.15,48.0,1.0,8.0,72.73,6.0,1.0,0.0,0.0,1.0,33.33,7.0,1.0,6.0,2.0,33.33,42.0,30.43,815.0,0.0,0.0,0.0,0.0,15.0,78.95,7.0,0.0,20.0,19.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,3.0,96.0,4.0,0.0,19.0,0.0,815.0,0.0,2.0,0.0,0.0,38.0,8.0
0,826355,Augusto,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.6625,0.0,0.0,325.0,37.0,362.0,89.78,32.0,0.0,1.0,50.0,30.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,25.0,56.82,47.0,37.6,815.0,0.0,0.0,0.0,0.0,25.0,55.56,19.0,5.0,6.0,12.0,14.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,78.0,19.0,0.0,45.0,0.0,815.0,0.0,1.0,0.0,0.0,75.0,8.0
0,873115,Bruno Barra,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.625,0.0,0.0,324.0,51.0,375.0,86.4,32.0,1.0,3.0,60.0,28.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,14.0,45.16,46.0,43.4,712.0,0.0,0.0,0.0,0.0,28.0,51.85,20.0,5.0,14.0,11.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,60.0,17.0,0.0,54.0,0.0,712.0,1.0,0.0,2.0,2.0,68.0,8.0
0,1464962,Robinho,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.6,0.0,2.0,168.0,20.0,188.0,89.36,23.0,3.0,4.0,66.67,10.0,1.0,0.0,0.0,2.0,100.0,6.0,0.0,6.0,3.0,42.86,35.0,40.23,450.0,0.0,0.0,0.0,0.0,4.0,50.0,4.0,4.0,5.0,6.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,52.0,4.0,0.0,8.0,0.0,450.0,0.0,5.0,1.0,0.0,34.0,7.0
0,1148364,Marco Gabriel,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.6,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1463498,Macário,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.55,0.0,1.0,13.0,1.0,14.0,92.86,0.0,1.0,1.0,16.67,5.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,2.0,1.0,12.5,5.0,20.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,7.0,0.0,0.0,0.0,85.0,0.0,1.0,1.0,0.0,0.0,2.0
0,1047194,Luan Gabriel Rodrigues,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.5333333333333,0.0,0.0,92.0,18.0,110.0,83.64,14.0,0.0,3.0,75.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,50.0,18.0,42.86,241.0,0.0,0.0,0.0,0.0,6.0,37.5,8.0,0.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24.0,6.0,0.0,16.0,0.0,241.0,0.0,2.0,0.0,0.0,25.0,3.0
0,866917,Thiago Alagoano,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.525,0.0,0.0,21.0,5.0,26.0,80.77,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,3.0,33.33,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,124.0,0.0,1.0,3.0,0.0,1.0,4.0
0,243469,Wellington Silva,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.5,0.0,1.0,216.0,26.0,242.0,89.26,20.0,5.0,9.0,56.25,14.0,4.0,0.0,0.0,9.0,47.37,2.0,1.0,1.0,7.0,46.67,61.0,42.07,679.0,0.0,0.0,0.0,0.0,8.0,72.73,11.0,2.0,12.0,12.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,84.0,8.0,0.0,11.0,0.0,679.0,0.0,3.0,0.0,0.0,57.0,7.0
0,998560,Michel Custódio,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.5,0.0,0.0,24.0,1.0,25.0,96.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,12.5,56.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,56.0,0.0,0.0,1.0,0.0,4.0,1.0
0,1462116,Raphinha,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.475,0.0,0.0,60.0,21.0,81.0,74.07,12.0,0.0,4.0,80.0,3.0,0.0,0.0,0.0,3.0,37.5,1.0,1.0,0.0,2.0,100.0,10.0,38.46,167.0,0.0,0.0,0.0,0.0,7.0,46.67,3.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,16.0,0.0,0.0,15.0,0.0,167.0,0.0,0.0,3.0,0.0,14.0,4.0
0,1007422,Henrique Silva,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.4428571428571,0.0,0.0,148.0,25.0,173.0,85.55,16.0,3.0,2.0,66.67,12.0,2.0,0.0,0.0,1.0,100.0,2.0,0.0,2.0,5.0,62.5,24.0,33.8,361.0,0.0,0.0,0.0,0.0,6.0,50.0,3.0,3.0,2.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,47.0,3.0,0.0,12.0,0.0,361.0,0.0,4.0,3.0,0.0,30.0,7.0
0,1589923,Wagerson Ramos dos Santos Júnior,Volta Redonda,#f3df67,#000000,https://api.sofascore.com/api/v1/team/6982/image,6.4,0.0,0.0,23.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0
0,1018915,Hugo,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.3714285714286,0.0,4.0,183.0,60.0,243.0,75.31,18.0,14.0,17.0,70.83,31.0,0.0,0.0,0.0,8.0,34.78,4.0,0.0,4.0,8.0,44.44,51.0,39.23,705.0,0.0,0.0,0.0,1.0,16.0,61.54,13.0,3.0,9.0,17.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,23.0,79.0,10.0,0.0,26.0,0.0,705.0,0.0,2.0,1.0,0.0,61.0,7.0
0,1016948,Jeffinho,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.3166666666667,3.0,3.0,103.0,30.0,133.0,77.44,11.0,4.0,24.0,68.57,7.0,1.0,0.0,0.0,1.0,12.5,14.0,6.0,8.0,3.0,50.0,45.0,38.46,402.0,21.43,0.0,0.0,0.0,2.0,66.67,3.0,0.0,5.0,5.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,72.0,3.0,0.0,3.0,0.0,134.0,0.0,2.0,3.0,0.0,17.0,6.0
0,874739,Jefferson Savarino,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.3,1.0,2.0,43.0,10.0,53.0,81.13,6.0,4.0,8.0,100.0,1.0,0.0,0.0,0.0,2.0,40.0,8.0,2.0,6.0,1.0,33.33,20.0,48.78,209.0,12.5,0.0,0.0,2.0,3.0,75.0,0.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,21.0,2.0,0.0,4.0,0.0,209.0,0.0,2.0,2.0,0.0,6.0,4.0
0,1086482,Diego Hernández,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.3,0.0,0.0,10.0,5.0,15.0,66.67,1.0,1.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,100.0,4.0,44.44,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,3.0,1.0
0,981701,Igo Gabriel,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.3,0.0,0.0,14.0,1.0,15.0,93.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,108.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,108.0,0.0,0.0,0.0,7.0,4.0,1.0
0,1199426,Jefferson Maciel,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.3,0.0,0.0,86.0,11.0,97.0,88.66,17.0,2.0,5.0,71.43,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,13.0,41.94,195.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,4.0,0.0,5.0,0.0,195.0,0.0,1.0,0.0,0.0,15.0,2.0
0,801044,Alexander Barboza,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.26,0.0,0.0,216.0,55.0,271.0,79.7,32.0,3.0,5.0,83.33,34.0,4.0,0.0,0.0,3.0,37.5,5.0,1.0,4.0,10.0,66.67,35.0,46.05,506.0,0.0,0.0,0.0,0.0,18.0,34.62,15.0,2.0,5.0,12.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,41.0,5.0,0.0,52.0,0.0,506.0,0.0,2.0,0.0,0.0,47.0,5.0
0,789100,Tiquinho Soares,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.2,1.0,1.0,68.0,25.0,93.0,73.12,10.0,5.0,7.0,70.0,8.0,2.0,0.0,0.0,2.0,66.67,13.0,4.0,9.0,8.0,61.54,40.0,38.46,483.0,7.692,0.0,0.0,0.0,3.0,42.86,2.0,1.0,13.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,64.0,5.0,0.0,7.0,0.0,483.0,0.0,5.0,0.0,0.0,14.0,6.0
0,988622,Matías Segovia,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.2,0.0,0.0,53.0,13.0,66.0,80.3,6.0,1.0,14.0,77.78,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,23.0,51.11,187.0,0.0,0.0,0.0,0.0,2.0,66.67,0.0,1.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,22.0,0.0,0.0,3.0,0.0,187.0,0.0,2.0,1.0,0.0,8.0,3.0
0,922559,Júnior Santos,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.1875,3.0,3.0,108.0,24.0,132.0,81.82,14.0,3.0,27.0,75.0,10.0,1.0,0.0,0.0,3.0,30.0,15.0,9.0,6.0,7.0,36.84,66.0,45.83,550.0,20.0,0.0,0.0,0.0,6.0,85.71,7.0,2.0,11.0,10.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,78.0,12.0,0.0,7.0,0.0,183.33333333333,0.0,1.0,4.0,0.0,28.0,8.0
0,840202,Marlon Freitas,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.0875,0.0,0.0,216.0,31.0,247.0,87.45,23.0,8.0,4.0,100.0,28.0,0.0,0.0,0.0,2.0,50.0,5.0,1.0,4.0,6.0,85.71,19.0,35.19,636.0,0.0,0.0,0.0,0.0,20.0,76.92,7.0,0.0,4.0,8.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,35.0,1.0,0.0,26.0,0.0,636.0,0.0,3.0,2.0,0.0,40.0,8.0
0,905450,Lucas Halter,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.0833333333333,1.0,2.0,215.0,35.0,250.0,86.0,26.0,1.0,2.0,100.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,64.71,25.0,41.67,561.0,100.0,0.0,0.0,0.0,16.0,51.61,17.0,3.0,2.0,13.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,35.0,6.0,0.0,31.0,0.0,561.0,0.0,0.0,1.0,0.0,61.0,6.0
0,840398,Tchê Tchê,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.0833333333333,0.0,0.0,232.0,27.0,259.0,89.58,41.0,3.0,13.0,86.67,9.0,2.0,0.0,0.0,2.0,40.0,8.0,2.0,6.0,2.0,100.0,38.0,41.76,611.0,0.0,0.0,0.0,0.0,20.0,74.07,3.0,0.0,12.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,53.0,0.0,0.0,27.0,0.0,611.0,0.0,2.0,0.0,0.0,37.0,6.0
0,330063,Danilo Barbosa,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.0333333333333,0.0,0.0,182.0,34.0,216.0,84.26,25.0,0.0,9.0,81.82,21.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,12.0,48.0,47.0,50.54,521.0,0.0,0.0,0.0,1.0,10.0,47.62,7.0,2.0,9.0,11.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,46.0,13.0,0.0,21.0,0.0,521.0,0.0,2.0,1.0,0.0,56.0,6.0
0,215956,Bastos,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.0,1.0,1.0,147.0,16.0,163.0,90.18,11.0,0.0,3.0,100.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,73.33,20.0,39.22,450.0,100.0,0.0,0.0,0.0,17.0,58.62,7.0,1.0,3.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,31.0,4.0,0.0,29.0,0.0,450.0,0.0,0.0,1.0,0.0,41.0,5.0
0,1609566,Kaué Rodrigues Pessanha,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,7.0,0.0,1.0,61.0,15.0,76.0,80.26,11.0,1.0,3.0,75.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,2.0,66.67,10.0,33.33,231.0,0.0,0.0,0.0,0.0,3.0,42.86,3.0,2.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,20.0,1.0,0.0,7.0,0.0,231.0,0.0,0.0,1.0,0.0,9.0,3.0
0,840027,Gatito Fernández,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.9833333333333,0.0,0.0,74.0,5.0,79.0,93.67,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,5.0,62.5,619.0,0.0,0.0,0.0,0.0,21.0,80.77,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,26.0,5.0,619.0,0.0,0.0,1.0,29.0,17.0,6.0
